Human_Path_Length,Shortest_Path_Length,Ratio
3,3,1.0
10,2,5.0
6,2,3.0
3,2,1.5
3,2,1.5
3,2,1.5
2,2,1.0
2,2,1.0
5,2,2.5
5,2,2.5
2,2,1.0
3,2,1.5
6,3,2.0
3,2,1.5
5,3,1.6666666666666667
5,3,1.6666666666666667
2,2,1.0
4,3,1.3333333333333333
3,3,1.0
4,2,2.0
3,3,1.0
5,3,1.6666666666666667
3,3,1.0
3,3,1.0
4,3,1.3333333333333333
10,3,3.3333333333333335
5,3,1.6666666666666667
5,3,1.6666666666666667
4,3,1.3333333333333333
7,3,2.3333333333333335
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,2,2.0
5,4,1.25
5,2,2.5
5,2,2.5
4,2,2.0
3,2,1.5
3,2,1.5
4,2,2.0
5,3,1.6666666666666667
5,4,1.25
3,3,1.0
5,4,1.25
4,4,1.0
6,4,1.5
4,3,1.3333333333333333
3,3,1.0
7,3,2.3333333333333335
5,3,1.6666666666666667
5,3,1.6666666666666667
10,3,3.3333333333333335
5,3,1.6666666666666667
4,3,1.3333333333333333
3,3,1.0
6,3,2.0
3,3,1.0
8,3,2.6666666666666665
4,4,1.0
6,4,1.5
8,3,2.6666666666666665
4,3,1.3333333333333333
9,3,3.0
7,3,2.3333333333333335
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
6,4,1.5
6,4,1.5
6,4,1.5
7,4,1.75
3,3,1.0
5,4,1.25
5,3,1.6666666666666667
5,3,1.6666666666666667
5,3,1.6666666666666667
10,4,2.5
3,3,1.0
4,3,1.3333333333333333
3,3,1.0
3,2,1.5
2,2,1.0
4,3,1.3333333333333333
2,2,1.0
3,2,1.5
3,3,1.0
3,3,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
13,3,4.333333333333333
7,3,2.3333333333333335
6,3,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
6,3,2.0
4,3,1.3333333333333333
5,2,2.5
4,2,2.0
5,2,2.5
3,3,1.0
9,3,3.0
6,3,2.0
6,2,3.0
5,2,2.5
5,2,2.5
5,3,1.6666666666666667
2,2,1.0
4,3,1.3333333333333333
2,2,1.0
7,3,2.3333333333333335
6,3,2.0
4,3,1.3333333333333333
5,3,1.6666666666666667
11,4,2.75
7,3,2.3333333333333335
5,3,1.6666666666666667
4,2,2.0
3,2,1.5
4,3,1.3333333333333333
3,3,1.0
11,3,3.6666666666666665
8,3,2.6666666666666665
2,2,1.0
4,3,1.3333333333333333
6,3,2.0
8,4,2.0
4,4,1.0
9,3,3.0
11,3,3.6666666666666665
10,3,3.3333333333333335
3,3,1.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
7,3,2.3333333333333335
5,3,1.6666666666666667
6,3,2.0
12,3,4.0
8,3,2.6666666666666665
5,3,1.6666666666666667
7,3,2.3333333333333335
5,4,1.25
4,4,1.0
4,3,1.3333333333333333
3,3,1.0
6,4,1.5
5,4,1.25
10,4,2.5
9,4,2.25
6,4,1.5
8,2,4.0
5,2,2.5
3,2,1.5
3,2,1.5
5,2,2.5
9,3,3.0
6,3,2.0
3,2,1.5
3,3,1.0
3,3,1.0
4,4,1.0
4,4,1.0
8,3,2.6666666666666665
4,2,2.0
3,2,1.5
4,3,1.3333333333333333
7,3,2.3333333333333335
3,3,1.0
5,2,2.5
3,2,1.5
4,2,2.0
2,2,1.0
4,3,1.3333333333333333
4,2,2.0
2,2,1.0
5,3,1.6666666666666667
6,3,2.0
9,3,3.0
3,3,1.0
9,3,3.0
4,2,2.0
4,3,1.3333333333333333
3,3,1.0
3,3,1.0
5,3,1.6666666666666667
3,3,1.0
6,4,1.5
4,4,1.0
5,3,1.6666666666666667
6,3,2.0
12,2,6.0
3,2,1.5
3,2,1.5
3,2,1.5
5,3,1.6666666666666667
1,1,1.0
2,2,1.0
8,5,1.6
3,2,1.5
5,4,1.25
6,2,3.0
2,2,1.0
5,4,1.25
7,3,2.3333333333333335
11,3,3.6666666666666665
4,3,1.3333333333333333
4,3,1.3333333333333333
8,4,2.0
9,3,3.0
6,3,2.0
6,3,2.0
6,4,1.5
3,3,1.0
2,2,1.0
4,2,2.0
2,2,1.0
2,2,1.0
3,3,1.0
8,4,2.0
6,4,1.5
6,4,1.5
5,4,1.25
4,3,1.3333333333333333
4,2,2.0
17,4,4.25
3,3,1.0
4,4,1.0
12,4,3.0
3,1,3.0
2,2,1.0
3,3,1.0
5,1,5.0
3,2,1.5
3,2,1.5
4,3,1.3333333333333333
4,2,2.0
10,3,3.3333333333333335
3,3,1.0
3,3,1.0
3,3,1.0
14,3,4.666666666666667
3,3,1.0
4,3,1.3333333333333333
3,2,1.5
7,3,2.3333333333333335
1,1,1.0
2,2,1.0
2,2,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
1,1,1.0
5,3,1.6666666666666667
8,3,2.6666666666666665
6,1,6.0
1,1,1.0
4,3,1.3333333333333333
16,3,5.333333333333333
7,3,2.3333333333333335
3,3,1.0
3,3,1.0
3,3,1.0
5,3,1.6666666666666667
3,3,1.0
5,4,1.25
4,4,1.0
5,4,1.25
3,3,1.0
9,5,1.8
7,5,1.4
6,5,1.2
5,3,1.6666666666666667
8,4,2.0
5,4,1.25
7,4,1.75
3,2,1.5
3,2,1.5
3,3,1.0
3,3,1.0
5,3,1.6666666666666667
7,3,2.3333333333333335
7,3,2.3333333333333335
3,2,1.5
3,3,1.0
6,2,3.0
3,2,1.5
3,2,1.5
3,3,1.0
8,3,2.6666666666666665
4,3,1.3333333333333333
5,4,1.25
6,4,1.5
12,4,3.0
10,4,2.5
5,4,1.25
3,2,1.5
4,3,1.3333333333333333
3,3,1.0
1,1,1.0
5,3,1.6666666666666667
8,2,4.0
7,3,2.3333333333333335
4,3,1.3333333333333333
5,3,1.6666666666666667
4,2,2.0
4,2,2.0
8,3,2.6666666666666665
5,3,1.6666666666666667
5,3,1.6666666666666667
3,2,1.5
7,3,2.3333333333333335
3,3,1.0
3,3,1.0
4,2,2.0
7,2,3.5
3,2,1.5
4,3,1.3333333333333333
3,2,1.5
3,2,1.5
2,2,1.0
5,3,1.6666666666666667
3,3,1.0
3,3,1.0
5,3,1.6666666666666667
3,3,1.0
4,3,1.3333333333333333
12,3,4.0
11,3,3.6666666666666665
5,3,1.6666666666666667
4,3,1.3333333333333333
3,3,1.0
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
5,2,2.5
2,2,1.0
4,2,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
9,2,4.5
5,3,1.6666666666666667
2,2,1.0
3,3,1.0
5,3,1.6666666666666667
4,2,2.0
5,3,1.6666666666666667
9,3,3.0
5,3,1.6666666666666667
5,3,1.6666666666666667
6,4,1.5
5,4,1.25
6,4,1.5
6,4,1.5
8,3,2.6666666666666665
4,3,1.3333333333333333
5,3,1.6666666666666667
4,2,2.0
5,2,2.5
4,2,2.0
11,2,5.5
2,2,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
6,3,2.0
2,1,2.0
4,3,1.3333333333333333
3,3,1.0
9,4,2.25
3,2,1.5
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
5,3,1.6666666666666667
4,2,2.0
3,2,1.5
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,2,2.0
2,1,2.0
3,2,1.5
4,3,1.3333333333333333
8,2,4.0
3,2,1.5
2,2,1.0
3,2,1.5
3,2,1.5
7,3,2.3333333333333335
6,3,2.0
12,3,4.0
6,3,2.0
5,3,1.6666666666666667
3,2,1.5
6,2,3.0
3,2,1.5
7,3,2.3333333333333335
8,3,2.6666666666666665
7,3,2.3333333333333335
4,2,2.0
5,2,2.5
6,2,3.0
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
5,3,1.6666666666666667
7,4,1.75
4,3,1.3333333333333333
7,4,1.75
5,3,1.6666666666666667
3,3,1.0
3,3,1.0
2,2,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
6,5,1.2
6,4,1.5
3,3,1.0
3,3,1.0
8,2,4.0
6,2,3.0
10,3,3.3333333333333335
5,3,1.6666666666666667
4,2,2.0
3,2,1.5
2,2,1.0
6,3,2.0
3,3,1.0
3,3,1.0
5,2,2.5
5,2,2.5
3,2,1.5
5,2,2.5
4,2,2.0
2,2,1.0
4,3,1.3333333333333333
6,4,1.5
4,4,1.0
7,4,1.75
4,4,1.0
3,2,1.5
3,2,1.5
5,2,2.5
3,2,1.5
3,3,1.0
4,2,2.0
5,2,2.5
3,2,1.5
4,3,1.3333333333333333
5,3,1.6666666666666667
7,3,2.3333333333333335
6,3,2.0
3,2,1.5
1,1,1.0
3,3,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
6,3,2.0
3,2,1.5
4,3,1.3333333333333333
5,3,1.6666666666666667
4,4,1.0
7,3,2.3333333333333335
3,2,1.5
6,3,2.0
3,2,1.5
4,2,2.0
4,2,2.0
7,2,3.5
6,3,2.0
3,3,1.0
2,2,1.0
3,3,1.0
3,3,1.0
2,2,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
5,3,1.6666666666666667
4,3,1.3333333333333333
8,3,2.6666666666666665
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
9,3,3.0
6,3,2.0
5,3,1.6666666666666667
5,4,1.25
5,3,1.6666666666666667
9,3,3.0
3,3,1.0
6,3,2.0
5,4,1.25
13,3,4.333333333333333
6,3,2.0
3,3,1.0
5,4,1.25
10,4,2.5
6,4,1.5
6,4,1.5
4,3,1.3333333333333333
4,3,1.3333333333333333
7,3,2.3333333333333335
6,3,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
2,2,1.0
3,3,1.0
10,4,2.5
7,4,1.75
7,4,1.75
7,3,2.3333333333333335
5,3,1.6666666666666667
5,3,1.6666666666666667
5,3,1.6666666666666667
5,3,1.6666666666666667
10,5,2.0
2,2,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
2,2,1.0
3,2,1.5
4,3,1.3333333333333333
13,3,4.333333333333333
6,3,2.0
6,4,1.5
6,2,3.0
6,2,3.0
3,3,1.0
9,3,3.0
4,3,1.3333333333333333
5,3,1.6666666666666667
7,3,2.3333333333333335
3,3,1.0
2,2,1.0
2,1,2.0
4,2,2.0
4,2,2.0
5,3,1.6666666666666667
11,3,3.6666666666666665
3,3,1.0
3,3,1.0
4,2,2.0
8,2,4.0
9,3,3.0
7,3,2.3333333333333335
2,2,1.0
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
3,3,1.0
6,3,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
4,3,1.3333333333333333
6,3,2.0
3,3,1.0
4,2,2.0
2,2,1.0
5,3,1.6666666666666667
3,3,1.0
3,3,1.0
8,2,4.0
4,2,2.0
4,2,2.0
5,3,1.6666666666666667
4,3,1.3333333333333333
8,4,2.0
3,2,1.5
4,3,1.3333333333333333
2,2,1.0
1,1,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
3,3,1.0
7,4,1.75
5,3,1.6666666666666667
5,4,1.25
4,4,1.0
11,3,3.6666666666666665
7,3,2.3333333333333335
6,3,2.0
6,3,2.0
5,3,1.6666666666666667
3,3,1.0
3,1,3.0
5,4,1.25
4,2,2.0
4,2,2.0
5,2,2.5
3,2,1.5
5,2,2.5
5,2,2.5
3,2,1.5
3,2,1.5
5,3,1.6666666666666667
4,3,1.3333333333333333
3,2,1.5
2,2,1.0
8,3,2.6666666666666665
3,3,1.0
8,2,4.0
9,2,4.5
8,2,4.0
2,2,1.0
8,2,4.0
7,2,3.5
9,3,3.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,2,2.0
7,2,3.5
2,2,1.0
2,2,1.0
3,2,1.5
6,4,1.5
5,4,1.25
3,3,1.0
3,2,1.5
3,2,1.5
9,3,3.0
8,2,4.0
3,3,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
3,2,1.5
4,3,1.3333333333333333
3,3,1.0
10,3,3.3333333333333335
6,3,2.0
4,3,1.3333333333333333
4,4,1.0
24,2,12.0
5,2,2.5
4,3,1.3333333333333333
3,2,1.5
3,2,1.5
4,3,1.3333333333333333
6,3,2.0
4,2,2.0
4,2,2.0
3,2,1.5
5,3,1.6666666666666667
4,2,2.0
3,2,1.5
2,2,1.0
2,2,1.0
3,2,1.5
2,1,2.0
2,1,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
7,2,3.5
5,2,2.5
5,3,1.6666666666666667
7,3,2.3333333333333335
4,3,1.3333333333333333
4,3,1.3333333333333333
7,2,3.5
4,2,2.0
7,3,2.3333333333333335
3,3,1.0
2,2,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
3,3,1.0
3,2,1.5
5,4,1.25
5,4,1.25
6,3,2.0
4,3,1.3333333333333333
4,4,1.0
3,3,1.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
5,2,2.5
4,2,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
6,4,1.5
5,4,1.25
6,4,1.5
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,4,1.0
8,4,2.0
5,3,1.6666666666666667
7,3,2.3333333333333335
5,3,1.6666666666666667
3,3,1.0
4,2,2.0
3,2,1.5
6,3,2.0
3,3,1.0
10,3,3.3333333333333335
2,2,1.0
3,3,1.0
2,2,1.0
5,3,1.6666666666666667
3,3,1.0
5,3,1.6666666666666667
7,3,2.3333333333333335
6,3,2.0
6,3,2.0
7,3,2.3333333333333335
5,3,1.6666666666666667
5,3,1.6666666666666667
5,4,1.25
8,4,2.0
5,4,1.25
6,3,2.0
4,3,1.3333333333333333
8,3,2.6666666666666665
6,3,2.0
8,3,2.6666666666666665
10,3,3.3333333333333335
6,4,1.5
5,4,1.25
4,4,1.0
8,3,2.6666666666666665
4,2,2.0
2,2,1.0
8,3,2.6666666666666665
4,3,1.3333333333333333
5,3,1.6666666666666667
5,3,1.6666666666666667
8,3,2.6666666666666665
4,3,1.3333333333333333
8,3,2.6666666666666665
8,4,2.0
9,4,2.25
7,4,1.75
3,3,1.0
3,2,1.5
4,3,1.3333333333333333
3,3,1.0
3,2,1.5
1,1,1.0
4,3,1.3333333333333333
2,2,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
8,3,2.6666666666666665
6,3,2.0
4,3,1.3333333333333333
13,3,4.333333333333333
8,3,2.6666666666666665
4,3,1.3333333333333333
3,3,1.0
12,4,3.0
17,4,4.25
12,4,3.0
6,5,1.2
6,5,1.2
4,3,1.3333333333333333
3,3,1.0
13,3,4.333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
2,2,1.0
4,3,1.3333333333333333
20,2,10.0
4,2,2.0
4,3,1.3333333333333333
3,3,1.0
5,2,2.5
4,3,1.3333333333333333
6,3,2.0
6,3,2.0
5,3,1.6666666666666667
2,2,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
5,4,1.25
5,4,1.25
7,4,1.75
6,4,1.5
4,3,1.3333333333333333
6,3,2.0
8,3,2.6666666666666665
5,3,1.6666666666666667
6,3,2.0
6,3,2.0
6,3,2.0
6,3,2.0
8,3,2.6666666666666665
5,3,1.6666666666666667
3,3,1.0
2,2,1.0
5,4,1.25
4,3,1.3333333333333333
2,2,1.0
5,3,1.6666666666666667
6,2,3.0
3,2,1.5
3,2,1.5
5,3,1.6666666666666667
6,3,2.0
4,3,1.3333333333333333
7,3,2.3333333333333335
5,3,1.6666666666666667
3,3,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
3,3,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
7,3,2.3333333333333335
4,4,1.0
8,5,1.6
13,4,3.25
4,4,1.0
4,4,1.0
4,4,1.0
7,4,1.75
10,4,2.5
4,4,1.0
5,4,1.25
3,2,1.5
20,3,6.666666666666667
5,3,1.6666666666666667
6,3,2.0
4,3,1.3333333333333333
5,3,1.6666666666666667
8,3,2.6666666666666665
8,3,2.6666666666666665
5,3,1.6666666666666667
4,3,1.3333333333333333
12,5,2.4
5,5,1.0
11,5,2.2
3,2,1.5
2,2,1.0
4,3,1.3333333333333333
3,3,1.0
3,2,1.5
6,3,2.0
3,3,1.0
9,3,3.0
6,4,1.5
4,4,1.0
3,3,1.0
3,3,1.0
4,3,1.3333333333333333
3,3,1.0
16,5,3.2
9,5,1.8
11,5,2.2
2,2,1.0
6,3,2.0
5,2,2.5
4,2,2.0
1,1,1.0
8,4,2.0
3,3,1.0
6,3,2.0
6,3,2.0
3,3,1.0
9,3,3.0
9,3,3.0
6,3,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
5,2,2.5
2,2,1.0
7,4,1.75
4,3,1.3333333333333333
5,3,1.6666666666666667
9,3,3.0
2,2,1.0
4,3,1.3333333333333333
6,3,2.0
6,3,2.0
3,2,1.5
7,3,2.3333333333333335
10,3,3.3333333333333335
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
9,3,3.0
6,3,2.0
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
6,3,2.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,2,1.5
5,4,1.25
6,3,2.0
9,3,3.0
8,3,2.6666666666666665
7,3,2.3333333333333335
3,3,1.0
5,3,1.6666666666666667
3,3,1.0
4,4,1.0
2,1,2.0
5,2,2.5
3,3,1.0
8,3,2.6666666666666665
5,3,1.6666666666666667
5,3,1.6666666666666667
5,3,1.6666666666666667
3,3,1.0
6,4,1.5
5,4,1.25
5,3,1.6666666666666667
6,3,2.0
5,4,1.25
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,4,1.0
4,2,2.0
3,2,1.5
2,2,1.0
2,2,1.0
7,3,2.3333333333333335
3,3,1.0
4,4,1.0
8,4,2.0
6,4,1.5
3,3,1.0
4,4,1.0
3,2,1.5
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
11,3,3.6666666666666665
4,3,1.3333333333333333
11,3,3.6666666666666665
4,2,2.0
3,2,1.5
3,3,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
3,3,1.0
3,2,1.5
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
2,2,1.0
2,2,1.0
6,2,3.0
2,2,1.0
5,3,1.6666666666666667
5,2,2.5
3,3,1.0
3,2,1.5
3,2,1.5
8,3,2.6666666666666665
6,3,2.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
6,4,1.5
5,4,1.25
9,4,2.25
4,2,2.0
3,2,1.5
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
3,2,1.5
2,2,1.0
4,2,2.0
5,2,2.5
2,2,1.0
3,1,3.0
5,4,1.25
4,2,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
3,3,1.0
7,3,2.3333333333333335
3,3,1.0
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
5,3,1.6666666666666667
10,3,3.3333333333333335
7,3,2.3333333333333335
6,3,2.0
4,3,1.3333333333333333
8,3,2.6666666666666665
4,3,1.3333333333333333
2,2,1.0
3,3,1.0
5,3,1.6666666666666667
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,4,1.0
4,3,1.3333333333333333
5,4,1.25
5,4,1.25
6,4,1.5
3,3,1.0
11,3,3.6666666666666665
6,3,2.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,2,2.0
3,3,1.0
5,3,1.6666666666666667
5,3,1.6666666666666667
6,3,2.0
9,3,3.0
5,3,1.6666666666666667
5,4,1.25
5,4,1.25
5,3,1.6666666666666667
3,3,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
3,3,1.0
17,3,5.666666666666667
10,3,3.3333333333333335
5,3,1.6666666666666667
4,3,1.3333333333333333
3,3,1.0
3,3,1.0
4,2,2.0
3,2,1.5
32,4,8.0
8,3,2.6666666666666665
7,3,2.3333333333333335
8,3,2.6666666666666665
4,3,1.3333333333333333
8,3,2.6666666666666665
6,3,2.0
6,3,2.0
5,3,1.6666666666666667
7,4,1.75
3,3,1.0
4,2,2.0
4,3,1.3333333333333333
3,3,1.0
3,1,3.0
6,3,2.0
4,2,2.0
4,3,1.3333333333333333
3,3,1.0
3,3,1.0
3,2,1.5
7,3,2.3333333333333335
4,2,2.0
2,2,1.0
3,2,1.5
3,3,1.0
4,2,2.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
5,3,1.6666666666666667
5,3,1.6666666666666667
3,2,1.5
4,3,1.3333333333333333
6,4,1.5
6,4,1.5
7,4,1.75
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
6,4,1.5
3,2,1.5
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
6,3,2.0
4,2,2.0
4,3,1.3333333333333333
3,3,1.0
5,3,1.6666666666666667
3,2,1.5
5,3,1.6666666666666667
5,3,1.6666666666666667
6,3,2.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
6,2,3.0
5,2,2.5
3,2,1.5
2,2,1.0
3,3,1.0
3,3,1.0
5,2,2.5
4,2,2.0
5,2,2.5
3,2,1.5
4,4,1.0
4,4,1.0
4,4,1.0
3,2,1.5
3,3,1.0
3,3,1.0
5,3,1.6666666666666667
3,2,1.5
4,3,1.3333333333333333
6,3,2.0
3,2,1.5
4,2,2.0
3,2,1.5
8,2,4.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
6,3,2.0
4,3,1.3333333333333333
6,3,2.0
6,3,2.0
5,3,1.6666666666666667
4,3,1.3333333333333333
6,3,2.0
5,3,1.6666666666666667
2,2,1.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
2,2,1.0
5,4,1.25
5,4,1.25
5,4,1.25
5,4,1.25
6,4,1.5
5,4,1.25
10,2,5.0
5,2,2.5
10,2,5.0
5,2,2.5
6,2,3.0
4,2,2.0
3,2,1.5
2,2,1.0
9,3,3.0
5,3,1.6666666666666667
5,3,1.6666666666666667
3,3,1.0
4,3,1.3333333333333333
3,3,1.0
3,3,1.0
3,2,1.5
3,3,1.0
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
2,2,1.0
3,3,1.0
3,2,1.5
10,2,5.0
5,2,2.5
3,2,1.5
4,2,2.0
5,2,2.5
4,3,1.3333333333333333
6,3,2.0
6,3,2.0
5,3,1.6666666666666667
7,3,2.3333333333333335
7,3,2.3333333333333335
5,3,1.6666666666666667
8,3,2.6666666666666665
4,3,1.3333333333333333
3,3,1.0
5,5,1.0
6,5,1.2
6,5,1.2
8,5,1.6
7,5,1.4
5,3,1.6666666666666667
6,5,1.2
5,4,1.25
6,3,2.0
3,2,1.5
3,3,1.0
5,4,1.25
4,4,1.0
8,3,2.6666666666666665
5,3,1.6666666666666667
7,3,2.3333333333333335
6,3,2.0
3,3,1.0
5,3,1.6666666666666667
7,3,2.3333333333333335
5,3,1.6666666666666667
4,3,1.3333333333333333
5,3,1.6666666666666667
6,3,2.0
8,4,2.0
3,3,1.0
7,4,1.75
5,4,1.25
5,4,1.25
4,4,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
6,4,1.5
4,2,2.0
3,2,1.5
6,3,2.0
6,3,2.0
6,3,2.0
5,3,1.6666666666666667
6,3,2.0
7,4,1.75
3,3,1.0
6,4,1.5
2,1,2.0
5,3,1.6666666666666667
4,2,2.0
4,2,2.0
5,2,2.5
6,2,3.0
2,2,1.0
4,3,1.3333333333333333
7,3,2.3333333333333335
7,3,2.3333333333333335
5,3,1.6666666666666667
5,3,1.6666666666666667
5,3,1.6666666666666667
6,3,2.0
8,3,2.6666666666666665
6,3,2.0
4,3,1.3333333333333333
3,3,1.0
5,2,2.5
3,2,1.5
4,2,2.0
2,2,1.0
6,3,2.0
4,2,2.0
2,2,1.0
3,2,1.5
2,2,1.0
9,3,3.0
6,3,2.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
6,3,2.0
13,4,3.25
6,4,1.5
4,1,4.0
1,1,1.0
3,3,1.0
6,3,2.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,2,2.0
2,2,1.0
5,4,1.25
5,3,1.6666666666666667
3,2,1.5
6,2,3.0
5,3,1.6666666666666667
8,3,2.6666666666666665
3,2,1.5
3,2,1.5
8,3,2.6666666666666665
4,3,1.3333333333333333
4,3,1.3333333333333333
5,3,1.6666666666666667
6,3,2.0
5,3,1.6666666666666667
8,2,4.0
3,2,1.5
4,2,2.0
4,2,2.0
2,2,1.0
4,3,1.3333333333333333
2,2,1.0
7,3,2.3333333333333335
4,3,1.3333333333333333
4,3,1.3333333333333333
9,3,3.0
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
4,3,1.3333333333333333
4,3,1.3333333333333333
3,3,1.0
2,2,1.0
3,2,1.5
2,2,1.0
3,3,1.0
2,2,1.0
6,4,1.5
2,2,1.0
5,3,1.6666666666666667
3,3,1.0
6,4,1.5
2,2,1.0
7,4,1.75
4,4,1.0
9,4,2.25
8,4,2.0
10,4,2.5
5,4,1.25
5,4,1.25
8,4,2.0
3,3,1.0
4,4,1.0
5,3,1.6666666666666667
5,4,1.25
6,3,2.0
3,3,1.0
5,3,1.6666666666666667
8,3,2.6666666666666665
6,3,2.0
4,3,1.3333333333333333
7,4,1.75
5,3,1.6666666666666667
4,2,2.0
3,2,1.5
2,2,1.0
3,3,1.0
4,3,1.3333333333333333
6,3,2.0
6,3,2.0
4,2,2.0
2,2,1.0
6,3,2.0
5,4,1.25
5,2,2.5
3,2,1.5
5,3,1.6666666666666667
3,3,1.0
4,3,1.3333333333333333
6,3,2.0
5,3,1.6666666666666667
4,3,1.3333333333333333
4,3,1.3333333333333333
4,3,1.3333333333333333
2,2,1.0
2,2,1.0
4,3,1.3333333333333333
