From_Category,To_Category,Percentage_of_finished_paths,Percentage_of_unfinished_paths
C0120,C0028,100.0,0.0
C0120,C0029,66.66666666666667,33.333333333333336
C0120,C0030,75.0,25.0
C0120,C0031,54.54545454545455,45.45454545454545
C0120,C0032,100.0,0.0
C0120,C0033,62.5,37.5
C0120,C0034,57.69230769230769,42.30769230769231
C0120,C0035,60.0,40.0
C0120,C0036,100.0,0.0
C0120,C0037,37.5,62.5
C0120,C0038,80.0,20.0
C0120,C0039,100.0,0.0
C0120,C0040,45.0,55.0
C0120,C0041,75.0,25.0
C0120,C0042,57.142857142857146,42.857142857142854
C0120,C0043,0.0,100.0
C0120,C0044,100.0,0.0
C0120,C0045,64.28571428571429,35.714285714285715
C0120,C0046,80.0,20.0
C0120,C0048,0.0,100.0
C0120,C0049,84.21052631578948,15.789473684210526
C0120,C0051,87.5,12.5
C0120,C0052,50.0,50.0
C0120,C0053,93.33333333333333,6.666666666666667
C0120,C0054,76.19047619047619,23.80952380952381
C0120,C0055,96.29629629629629,3.7037037037037037
C0120,C0056,80.0,20.0
C0120,C0057,66.66666666666667,33.333333333333336
C0120,C0058,81.81818181818181,18.181818181818183
C0120,C0059,54.54545454545455,45.45454545454545
C0120,C0060,100.0,0.0
C0120,C0061,100.0,0.0
C0120,C0062,72.41379310344827,27.586206896551722
C0120,C0063,33.333333333333336,66.66666666666667
C0120,C0064,50.0,50.0
C0120,C0065,70.58823529411765,29.41176470588235
C0120,C0067,64.51612903225806,35.483870967741936
C0120,C0068,100.0,0.0
C0120,C0069,75.0,25.0
C0120,C0070,68.18181818181819,31.818181818181817
C0120,C0071,71.42857142857143,28.571428571428573
C0120,C0072,37.5,62.5
C0120,C0073,50.0,50.0
C0120,C0074,100.0,0.0
C0120,C0075,0.0,100.0
C0120,C0076,58.333333333333336,41.666666666666664
C0120,C0078,0.0,100.0
C0120,C0079,80.0,20.0
C0120,C0080,0.0,100.0
C0120,C0081,100.0,0.0
C0120,C0082,100.0,0.0
C0120,C0084,50.0,50.0
C0120,C0085,80.0,20.0
C0120,C0086,50.0,50.0
C0120,C0087,75.0,25.0
C0120,C0088,100.0,0.0
C0120,C0089,62.5,37.5
C0120,C0090,75.0,25.0
C0120,C0091,37.5,62.5
C0120,C0092,85.71428571428571,14.285714285714286
C0120,C0093,100.0,0.0
C0120,C0094,50.0,50.0
C0120,C0095,50.0,50.0
C0120,C0096,100.0,0.0
C0120,C0097,100.0,0.0
C0120,C0098,66.66666666666667,33.333333333333336
C0120,C0100,100.0,0.0
C0120,C0101,100.0,0.0
C0120,C0102,63.63636363636363,36.36363636363637
C0120,C0103,60.0,40.0
C0120,C0104,66.66666666666667,33.333333333333336
C0120,C0105,100.0,0.0
C0120,C0107,66.66666666666667,33.333333333333336
C0120,C0108,66.66666666666667,33.333333333333336
C0120,C0109,100.0,0.0
C0120,C0110,33.333333333333336,66.66666666666667
C0120,C0111,100.0,0.0
C0120,C0112,100.0,0.0
C0120,C0113,0.0,100.0
C0120,C0114,33.333333333333336,66.66666666666667
C0120,C0115,93.75,6.25
C0120,C0116,88.88888888888889,11.11111111111111
C0120,C0117,54.34782608695652,45.65217391304348
C0120,C0118,84.84848484848484,15.151515151515152
C0120,C0119,70.27027027027027,29.72972972972973
C0120,C0120,80.0,20.0
C0120,C0121,84.61538461538461,15.384615384615385
C0120,C0122,100.0,0.0
C0120,C0123,100.0,0.0
C0120,C0124,88.88888888888889,11.11111111111111
C0120,C0125,75.0,25.0
C0120,C0126,68.75,31.25
C0120,C0127,0.0,100.0
C0120,C0128,33.333333333333336,66.66666666666667
C0120,C0129,66.66666666666667,33.333333333333336
C0120,C0130,100.0,0.0
C0120,C0131,75.0,25.0
C0120,C0132,71.42857142857143,28.571428571428573
C0120,C0133,42.10526315789474,57.89473684210526
C0120,C0134,57.142857142857146,42.857142857142854
C0120,C0135,47.82608695652174,52.17391304347826
C0120,C0136,0.0,100.0
C0120,C0137,50.0,50.0
C0120,C0138,100.0,0.0
C0120,C0139,80.0,20.0
C0120,C0140,50.0,50.0
C0120,C0141,100.0,0.0
C0120,C0142,100.0,0.0
C0120,C0143,72.72727272727273,27.272727272727273
C0120,C0144,66.66666666666667,33.333333333333336
C0120,C0145,83.33333333333333,16.666666666666668
C0120,C0146,0.0,100.0
C0121,C0001,67.35135135135135,32.648648648648646
C0121,C0002,0.0,100.0
C0121,C0003,66.66666666666667,33.333333333333336
C0121,C0004,64.44444444444444,35.55555555555556
C0121,C0005,89.79591836734694,10.204081632653061
C0121,C0006,74.07407407407408,25.925925925925927
C0121,C0007,62.4,37.6
C0121,C0008,78.6096256684492,21.390374331550802
C0121,C0009,76.84210526315789,23.157894736842106
C0121,C0010,70.0,30.0
C0121,C0011,63.888888888888886,36.111111111111114
C0121,C0012,100.0,0.0
C0121,C0013,53.333333333333336,46.666666666666664
C0121,C0014,63.63636363636363,36.36363636363637
C0121,C0015,66.66666666666667,33.333333333333336
C0121,C0016,63.851351351351354,36.148648648648646
C0121,C0017,0.0,100.0
C0121,C0019,71.42857142857143,28.571428571428573
C0121,C0020,75.0,25.0
C0121,C0021,50.0,50.0
C0121,C0022,57.142857142857146,42.857142857142854
C0121,C0023,0.0,100.0
C0121,C0025,50.0,50.0
C0121,C0026,0.0,100.0
C0121,C0027,50.0,50.0
C0121,C0028,100.0,0.0
C0121,C0029,100.0,0.0
C0121,C0030,100.0,0.0
C0121,C0031,59.09090909090909,40.90909090909091
C0121,C0032,80.0,20.0
C0121,C0033,85.71428571428571,14.285714285714286
C0121,C0034,75.0,25.0
C0121,C0035,50.0,50.0
C0121,C0036,100.0,0.0
C0121,C0037,28.571428571428573,71.42857142857143
C0121,C0038,68.18181818181819,31.818181818181817
C0121,C0039,100.0,0.0
C0121,C0040,75.0,25.0
C0121,C0041,0.0,100.0
C0121,C0042,64.51612903225806,35.483870967741936
C0121,C0043,40.0,60.0
C0121,C0044,0.0,100.0
C0121,C0045,66.66666666666667,33.333333333333336
C0121,C0046,75.0,25.0
C0121,C0047,66.66666666666667,33.333333333333336
C0121,C0048,60.0,40.0
C0121,C0049,90.9090909090909,9.090909090909092
C0121,C0051,71.42857142857143,28.571428571428573
C0121,C0052,57.142857142857146,42.857142857142854
C0121,C0053,76.47058823529412,23.529411764705884
C0121,C0054,64.70588235294117,35.294117647058826
C0121,C0055,89.65517241379311,10.344827586206897
C0121,C0056,63.63636363636363,36.36363636363637
C0121,C0057,100.0,0.0
C0121,C0058,83.33333333333333,16.666666666666668
C0121,C0059,76.92307692307692,23.076923076923077
C0121,C0061,50.0,50.0
C0121,C0062,84.61538461538461,15.384615384615385
C0121,C0063,50.0,50.0
C0121,C0065,88.88888888888889,11.11111111111111
C0121,C0067,74.35897435897436,25.641025641025642
C0121,C0068,79.3103448275862,20.689655172413794
C0121,C0070,72.72727272727273,27.272727272727273
C0121,C0071,100.0,0.0
C0121,C0072,75.0,25.0
C0121,C0073,0.0,100.0
C0121,C0074,100.0,0.0
C0121,C0075,50.0,50.0
C0121,C0076,0.0,100.0
C0121,C0078,85.71428571428571,14.285714285714286
C0121,C0080,60.0,40.0
C0121,C0081,80.0,20.0
C0121,C0082,100.0,0.0
C0121,C0083,33.333333333333336,66.66666666666667
C0121,C0084,40.0,60.0
C0121,C0085,44.44444444444444,55.55555555555556
C0121,C0086,100.0,0.0
C0121,C0087,66.66666666666667,33.333333333333336
C0121,C0089,50.0,50.0
C0121,C0090,33.333333333333336,66.66666666666667
C0121,C0091,0.0,100.0
C0121,C0092,80.0,20.0
C0121,C0095,0.0,100.0
C0121,C0096,100.0,0.0
C0121,C0097,0.0,100.0
C0121,C0098,68.75,31.25
C0121,C0099,0.0,100.0
C0121,C0100,0.0,100.0
C0121,C0101,50.0,50.0
C0121,C0102,73.6842105263158,26.31578947368421
C0121,C0103,87.5,12.5
C0121,C0104,66.66666666666667,33.333333333333336
C0121,C0105,66.66666666666667,33.333333333333336
C0121,C0107,62.5,37.5
C0121,C0108,28.571428571428573,71.42857142857143
C0121,C0109,84.61538461538461,15.384615384615385
C0121,C0110,50.0,50.0
C0121,C0111,100.0,0.0
C0121,C0112,100.0,0.0
C0121,C0113,80.0,20.0
C0121,C0114,0.0,100.0
C0121,C0115,50.0,50.0
C0121,C0116,100.0,0.0
C0121,C0117,57.26495726495727,42.73504273504273
C0121,C0118,71.90082644628099,28.09917355371901
C0121,C0119,60.3448275862069,39.6551724137931
C0121,C0120,100.0,0.0
C0121,C0121,66.66666666666667,33.333333333333336
C0121,C0122,75.0,25.0
C0121,C0123,95.0,5.0
C0121,C0124,100.0,0.0
C0121,C0125,75.0,25.0
C0121,C0126,76.66666666666667,23.333333333333332
C0121,C0127,50.0,50.0
C0121,C0128,100.0,0.0
C0121,C0129,40.0,60.0
C0121,C0130,33.333333333333336,66.66666666666667
C0121,C0131,50.0,50.0
C0121,C0132,67.85714285714286,32.142857142857146
C0121,C0133,25.0,75.0
C0121,C0134,65.21739130434783,34.78260869565217
C0121,C0135,65.0,35.0
C0121,C0137,55.0,45.0
C0121,C0138,23.529411764705884,76.47058823529412
C0121,C0139,81.92771084337349,18.072289156626507
C0121,C0140,71.42857142857143,28.571428571428573
C0121,C0142,100.0,0.0
C0121,C0143,37.5,62.5
C0121,C0144,61.76470588235294,38.23529411764706
C0121,C0145,75.0,25.0
C0121,C0146,100.0,0.0
C0122,C0001,66.43632773938796,33.563672260612044
C0122,C0002,80.0,20.0
C0122,C0003,53.333333333333336,46.666666666666664
C0122,C0004,55.55555555555556,44.44444444444444
C0122,C0005,88.54166666666667,11.458333333333334
C0122,C0006,51.515151515151516,48.484848484848484
C0122,C0007,52.459016393442624,47.540983606557376
C0122,C0008,82.23684210526316,17.763157894736842
C0122,C0009,66.66666666666667,33.333333333333336
C0122,C0010,60.714285714285715,39.285714285714285
C0122,C0011,53.57142857142857,46.42857142857143
C0122,C0012,87.5,12.5
C0122,C0013,65.38461538461539,34.61538461538461
C0122,C0014,66.35514018691589,33.64485981308411
C0122,C0015,72.22222222222223,27.77777777777778
C0122,C0016,61.65413533834587,38.34586466165413
C0122,C0017,80.0,20.0
C0122,C0019,80.0,20.0
C0122,C0020,40.0,60.0
C0122,C0021,50.0,50.0
C0122,C0022,33.333333333333336,66.66666666666667
C0122,C0023,25.0,75.0
C0122,C0024,25.0,75.0
C0122,C0025,0.0,100.0
C0122,C0026,100.0,0.0
C0122,C0028,83.33333333333333,16.666666666666668
C0122,C0029,0.0,100.0
C0122,C0030,66.66666666666667,33.333333333333336
C0122,C0031,64.28571428571429,35.714285714285715
C0122,C0032,33.333333333333336,66.66666666666667
C0122,C0033,62.5,37.5
C0122,C0034,50.0,50.0
C0122,C0035,50.0,50.0
C0122,C0036,40.0,60.0
C0122,C0037,27.272727272727273,72.72727272727273
C0122,C0038,61.53846153846154,38.46153846153846
C0122,C0039,66.66666666666667,33.333333333333336
C0122,C0040,60.0,40.0
C0122,C0041,40.0,60.0
C0122,C0042,56.666666666666664,43.333333333333336
C0122,C0043,0.0,100.0
C0122,C0044,57.142857142857146,42.857142857142854
C0122,C0045,75.0,25.0
C0122,C0046,83.33333333333333,16.666666666666668
C0122,C0047,83.33333333333333,16.666666666666668
C0122,C0048,27.272727272727273,72.72727272727273
C0122,C0049,78.78787878787878,21.21212121212121
C0122,C0050,58.333333333333336,41.666666666666664
C0122,C0051,96.66666666666667,3.3333333333333335
C0122,C0052,83.33333333333333,16.666666666666668
C0122,C0053,95.16129032258064,4.838709677419355
C0122,C0054,71.42857142857143,28.571428571428573
C0122,C0055,87.5,12.5
C0122,C0056,82.3529411764706,17.647058823529413
C0122,C0057,50.0,50.0
C0122,C0058,85.71428571428571,14.285714285714286
C0122,C0059,86.20689655172414,13.793103448275861
C0122,C0060,50.0,50.0
C0122,C0061,37.5,62.5
C0122,C0062,81.25,18.75
C0122,C0063,55.55555555555556,44.44444444444444
C0122,C0064,100.0,0.0
C0122,C0065,71.42857142857143,28.571428571428573
C0122,C0067,72.0,28.0
C0122,C0068,77.77777777777777,22.22222222222222
C0122,C0070,77.77777777777777,22.22222222222222
C0122,C0071,100.0,0.0
C0122,C0072,100.0,0.0
C0122,C0073,16.666666666666668,83.33333333333333
C0122,C0074,50.0,50.0
C0122,C0075,60.0,40.0
C0122,C0076,0.0,100.0
C0122,C0077,100.0,0.0
C0122,C0078,80.0,20.0
C0122,C0079,69.23076923076923,30.76923076923077
C0122,C0080,0.0,100.0
C0122,C0081,71.42857142857143,28.571428571428573
C0122,C0082,100.0,0.0
C0122,C0083,0.0,100.0
C0122,C0084,50.0,50.0
C0122,C0085,100.0,0.0
C0122,C0086,33.333333333333336,66.66666666666667
C0122,C0087,83.33333333333333,16.666666666666668
C0122,C0088,100.0,0.0
C0122,C0089,42.857142857142854,57.142857142857146
C0122,C0090,100.0,0.0
C0122,C0091,0.0,100.0
C0122,C0093,0.0,100.0
C0122,C0094,50.0,50.0
C0122,C0096,0.0,100.0
C0122,C0097,60.0,40.0
C0122,C0098,57.142857142857146,42.857142857142854
C0122,C0099,40.0,60.0
C0122,C0100,100.0,0.0
C0122,C0101,100.0,0.0
C0122,C0102,90.9090909090909,9.090909090909092
C0122,C0103,28.571428571428573,71.42857142857143
C0122,C0105,86.66666666666667,13.333333333333334
C0122,C0107,0.0,100.0
C0122,C0108,42.857142857142854,57.142857142857146
C0122,C0109,93.75,6.25
C0122,C0110,50.0,50.0
C0122,C0112,33.333333333333336,66.66666666666667
C0122,C0113,100.0,0.0
C0122,C0114,33.333333333333336,66.66666666666667
C0122,C0115,100.0,0.0
C0122,C0116,100.0,0.0
C0122,C0117,53.48837209302326,46.51162790697674
C0122,C0118,80.95238095238095,19.047619047619047
C0122,C0119,70.37037037037037,29.62962962962963
C0122,C0120,63.1578947368421,36.8421052631579
C0122,C0121,100.0,0.0
C0122,C0122,95.0,5.0
C0122,C0123,100.0,0.0
C0122,C0124,100.0,0.0
C0122,C0125,83.33333333333333,16.666666666666668
C0122,C0126,69.23076923076923,30.76923076923077
C0122,C0127,0.0,100.0
C0122,C0128,66.66666666666667,33.333333333333336
C0122,C0129,30.76923076923077,69.23076923076923
C0122,C0130,68.42105263157895,31.57894736842105
C0122,C0131,50.0,50.0
C0122,C0132,69.23076923076923,30.76923076923077
C0122,C0133,50.0,50.0
C0122,C0134,41.1764705882353,58.8235294117647
C0122,C0135,48.83720930232558,51.16279069767442
C0122,C0136,75.0,25.0
C0122,C0137,60.0,40.0
C0122,C0138,81.81818181818181,18.181818181818183
C0122,C0139,76.92307692307692,23.076923076923077
C0122,C0140,100.0,0.0
C0122,C0142,100.0,0.0
C0122,C0143,55.55555555555556,44.44444444444444
C0122,C0144,76.19047619047619,23.80952380952381
C0122,C0145,0.0,100.0
C0122,C0146,100.0,0.0
C0123,C0001,69.03553299492386,30.96446700507614
C0123,C0002,80.0,20.0
C0123,C0003,66.66666666666667,33.333333333333336
C0123,C0004,72.41379310344827,27.586206896551722
C0123,C0005,89.32038834951456,10.679611650485437
C0123,C0006,68.42105263157895,31.57894736842105
C0123,C0007,58.18181818181818,41.81818181818182
C0123,C0008,77.87234042553192,22.127659574468087
C0123,C0009,78.37837837837837,21.62162162162162
C0123,C0010,72.72727272727273,27.272727272727273
C0123,C0011,70.58823529411765,29.41176470588235
C0123,C0012,100.0,0.0
C0123,C0013,66.66666666666667,33.333333333333336
C0123,C0014,67.9245283018868,32.075471698113205
C0123,C0015,76.92307692307692,23.076923076923077
C0123,C0016,61.26126126126126,38.73873873873874
C0123,C0017,80.0,20.0
C0123,C0019,80.0,20.0
C0123,C0020,75.0,25.0
C0123,C0021,100.0,0.0
C0123,C0022,40.0,60.0
C0123,C0023,0.0,100.0
C0123,C0024,0.0,100.0
C0123,C0025,100.0,0.0
C0123,C0027,100.0,0.0
C0123,C0028,83.33333333333333,16.666666666666668
C0123,C0029,50.0,50.0
C0123,C0030,100.0,0.0
C0123,C0031,80.0,20.0
C0123,C0032,100.0,0.0
C0123,C0033,60.0,40.0
C0123,C0034,60.0,40.0
C0123,C0035,50.0,50.0
C0123,C0036,0.0,100.0
C0123,C0037,0.0,100.0
C0123,C0038,100.0,0.0
C0123,C0039,81.81818181818181,18.181818181818183
C0123,C0040,71.42857142857143,28.571428571428573
C0123,C0042,66.66666666666667,33.333333333333336
C0123,C0043,50.0,50.0
C0123,C0045,80.0,20.0
C0123,C0046,0.0,100.0
C0123,C0047,0.0,100.0
C0123,C0048,0.0,100.0
C0123,C0049,68.18181818181819,31.818181818181817
C0123,C0050,100.0,0.0
C0123,C0051,78.57142857142857,21.428571428571427
C0123,C0052,72.72727272727273,27.272727272727273
C0123,C0053,78.125,21.875
C0123,C0054,84.61538461538461,15.384615384615385
C0123,C0055,92.1875,7.8125
C0123,C0056,85.71428571428571,14.285714285714286
C0123,C0057,0.0,100.0
C0123,C0058,76.92307692307692,23.076923076923077
C0123,C0059,52.63157894736842,47.36842105263158
C0123,C0060,0.0,100.0
C0123,C0061,85.71428571428571,14.285714285714286
C0123,C0062,71.42857142857143,28.571428571428573
C0123,C0063,100.0,0.0
C0123,C0064,85.71428571428571,14.285714285714286
C0123,C0065,77.77777777777777,22.22222222222222
C0123,C0066,50.0,50.0
C0123,C0067,71.42857142857143,28.571428571428573
C0123,C0068,76.92307692307692,23.076923076923077
C0123,C0069,100.0,0.0
C0123,C0070,100.0,0.0
C0123,C0071,100.0,0.0
C0123,C0072,100.0,0.0
C0123,C0073,57.142857142857146,42.857142857142854
C0123,C0074,100.0,0.0
C0123,C0075,0.0,100.0
C0123,C0076,50.0,50.0
C0123,C0077,100.0,0.0
C0123,C0078,87.5,12.5
C0123,C0079,100.0,0.0
C0123,C0080,0.0,100.0
C0123,C0081,100.0,0.0
C0123,C0082,100.0,0.0
C0123,C0083,100.0,0.0
C0123,C0084,0.0,100.0
C0123,C0086,85.71428571428571,14.285714285714286
C0123,C0087,50.0,50.0
C0123,C0088,50.0,50.0
C0123,C0089,72.22222222222223,27.77777777777778
C0123,C0091,25.0,75.0
C0123,C0092,50.0,50.0
C0123,C0093,50.0,50.0
C0123,C0096,33.333333333333336,66.66666666666667
C0123,C0098,53.333333333333336,46.666666666666664
C0123,C0099,100.0,0.0
C0123,C0100,100.0,0.0
C0123,C0101,50.0,50.0
C0123,C0102,100.0,0.0
C0123,C0103,80.0,20.0
C0123,C0104,66.66666666666667,33.333333333333336
C0123,C0105,95.45454545454545,4.545454545454546
C0123,C0106,50.0,50.0
C0123,C0107,0.0,100.0
C0123,C0108,44.44444444444444,55.55555555555556
C0123,C0109,82.6086956521739,17.391304347826086
C0123,C0110,0.0,100.0
C0123,C0111,33.333333333333336,66.66666666666667
C0123,C0114,100.0,0.0
C0123,C0115,88.88888888888889,11.11111111111111
C0123,C0117,52.67175572519084,47.32824427480916
C0123,C0118,70.58823529411765,29.41176470588235
C0123,C0119,74.32432432432432,25.675675675675677
C0123,C0120,75.0,25.0
C0123,C0121,80.0,20.0
C0123,C0122,88.88888888888889,11.11111111111111
C0123,C0123,96.07843137254902,3.9215686274509802
C0123,C0124,72.72727272727273,27.272727272727273
C0123,C0125,80.0,20.0
C0123,C0126,50.0,50.0
C0123,C0127,100.0,0.0
C0123,C0128,66.66666666666667,33.333333333333336
C0123,C0129,29.62962962962963,70.37037037037037
C0123,C0130,60.0,40.0
C0123,C0131,100.0,0.0
C0123,C0132,45.45454545454545,54.54545454545455
C0123,C0133,42.857142857142854,57.142857142857146
C0123,C0134,66.66666666666667,33.333333333333336
C0123,C0135,60.0,40.0
C0123,C0136,75.0,25.0
C0123,C0137,73.6842105263158,26.31578947368421
C0123,C0138,33.333333333333336,66.66666666666667
C0123,C0139,91.66666666666667,8.333333333333334
C0123,C0140,33.333333333333336,66.66666666666667
C0123,C0142,66.66666666666667,33.333333333333336
C0123,C0143,84.61538461538461,15.384615384615385
C0123,C0144,72.0,28.0
C0123,C0146,77.77777777777777,22.22222222222222
C0124,C0001,72.44318181818181,27.556818181818183
C0124,C0002,100.0,0.0
C0124,C0003,81.81818181818181,18.181818181818183
C0124,C0004,70.0,30.0
C0124,C0005,77.27272727272727,22.727272727272727
C0124,C0006,60.0,40.0
C0124,C0007,71.05263157894737,28.94736842105263
C0124,C0008,79.4392523364486,20.560747663551403
C0124,C0009,87.5,12.5
C0124,C0010,50.0,50.0
C0124,C0011,62.5,37.5
C0124,C0012,100.0,0.0
C0124,C0013,52.94117647058823,47.05882352941177
C0124,C0014,60.78431372549019,39.21568627450981
C0124,C0015,100.0,0.0
C0124,C0016,70.58823529411765,29.41176470588235
C0124,C0017,100.0,0.0
C0124,C0019,50.0,50.0
C0124,C0020,100.0,0.0
C0124,C0021,100.0,0.0
C0124,C0022,100.0,0.0
C0124,C0023,50.0,50.0
C0124,C0025,100.0,0.0
C0124,C0026,0.0,100.0
C0124,C0027,50.0,50.0
C0124,C0028,0.0,100.0
C0124,C0029,100.0,0.0
C0124,C0031,72.72727272727273,27.272727272727273
C0124,C0032,100.0,0.0
C0124,C0033,50.0,50.0
C0124,C0034,60.0,40.0
C0124,C0035,0.0,100.0
C0124,C0037,0.0,100.0
C0124,C0038,100.0,0.0
C0124,C0039,71.42857142857143,28.571428571428573
C0124,C0041,75.0,25.0
C0124,C0042,66.66666666666667,33.333333333333336
C0124,C0043,50.0,50.0
C0124,C0045,100.0,0.0
C0124,C0046,71.42857142857143,28.571428571428573
C0124,C0048,0.0,100.0
C0124,C0049,83.33333333333333,16.666666666666668
C0124,C0051,72.72727272727273,27.272727272727273
C0124,C0052,85.71428571428571,14.285714285714286
C0124,C0053,100.0,0.0
C0124,C0054,78.57142857142857,21.428571428571427
C0124,C0055,57.142857142857146,42.857142857142854
C0124,C0056,83.33333333333333,16.666666666666668
C0124,C0057,80.0,20.0
C0124,C0058,100.0,0.0
C0124,C0059,75.0,25.0
C0124,C0060,100.0,0.0
C0124,C0062,66.66666666666667,33.333333333333336
C0124,C0063,0.0,100.0
C0124,C0065,50.0,50.0
C0124,C0067,90.9090909090909,9.090909090909092
C0124,C0068,100.0,0.0
C0124,C0070,100.0,0.0
C0124,C0073,100.0,0.0
C0124,C0074,100.0,0.0
C0124,C0079,50.0,50.0
C0124,C0081,100.0,0.0
C0124,C0084,40.0,60.0
C0124,C0087,100.0,0.0
C0124,C0089,50.0,50.0
C0124,C0090,50.0,50.0
C0124,C0091,0.0,100.0
C0124,C0092,0.0,100.0
C0124,C0093,100.0,0.0
C0124,C0094,0.0,100.0
C0124,C0096,0.0,100.0
C0124,C0097,50.0,50.0
C0124,C0098,50.0,50.0
C0124,C0099,0.0,100.0
C0124,C0100,60.0,40.0
C0124,C0102,100.0,0.0
C0124,C0103,66.66666666666667,33.333333333333336
C0124,C0104,100.0,0.0
C0124,C0105,50.0,50.0
C0124,C0107,50.0,50.0
C0124,C0108,50.0,50.0
C0124,C0109,90.9090909090909,9.090909090909092
C0124,C0110,66.66666666666667,33.333333333333336
C0124,C0111,100.0,0.0
C0124,C0114,100.0,0.0
C0124,C0117,56.666666666666664,43.333333333333336
C0124,C0118,88.23529411764706,11.764705882352942
C0124,C0119,76.19047619047619,23.80952380952381
C0124,C0120,100.0,0.0
C0124,C0121,75.0,25.0
C0124,C0122,100.0,0.0
C0124,C0123,33.333333333333336,66.66666666666667
C0124,C0124,100.0,0.0
C0124,C0125,100.0,0.0
C0124,C0126,100.0,0.0
C0124,C0127,66.66666666666667,33.333333333333336
C0124,C0128,100.0,0.0
C0124,C0129,62.5,37.5
C0124,C0130,100.0,0.0
C0124,C0131,100.0,0.0
C0124,C0132,66.66666666666667,33.333333333333336
C0124,C0133,100.0,0.0
C0124,C0134,0.0,100.0
C0124,C0135,38.46153846153846,61.53846153846154
C0124,C0137,100.0,0.0
C0124,C0138,100.0,0.0
C0124,C0139,83.33333333333333,16.666666666666668
C0124,C0140,100.0,0.0
C0124,C0141,100.0,0.0
C0124,C0142,50.0,50.0
C0124,C0143,83.33333333333333,16.666666666666668
C0124,C0144,81.81818181818181,18.181818181818183
C0124,C0145,0.0,100.0
C0124,C0146,100.0,0.0
C0125,C0001,66.95402298850574,33.04597701149425
C0125,C0002,100.0,0.0
C0125,C0003,36.36363636363637,63.63636363636363
C0125,C0004,66.66666666666667,33.333333333333336
C0125,C0005,87.5,12.5
C0125,C0006,85.71428571428571,14.285714285714286
C0125,C0007,71.42857142857143,28.571428571428573
C0125,C0008,82.22222222222223,17.77777777777778
C0125,C0009,67.5,32.5
C0125,C0010,20.0,80.0
C0125,C0011,50.0,50.0
C0125,C0012,40.0,60.0
C0125,C0013,33.333333333333336,66.66666666666667
C0125,C0014,68.0,32.0
C0125,C0015,66.66666666666667,33.333333333333336
C0125,C0016,60.714285714285715,39.285714285714285
C0125,C0017,100.0,0.0
C0125,C0020,44.44444444444444,55.55555555555556
C0125,C0021,0.0,100.0
C0125,C0024,0.0,100.0
C0125,C0027,100.0,0.0
C0125,C0028,0.0,100.0
C0125,C0029,100.0,0.0
C0125,C0031,80.0,20.0
C0125,C0033,87.5,12.5
C0125,C0034,60.0,40.0
C0125,C0035,100.0,0.0
C0125,C0038,0.0,100.0
C0125,C0039,50.0,50.0
C0125,C0041,100.0,0.0
C0125,C0042,72.72727272727273,27.272727272727273
C0125,C0044,100.0,0.0
C0125,C0045,100.0,0.0
C0125,C0046,75.0,25.0
C0125,C0047,100.0,0.0
C0125,C0048,0.0,100.0
C0125,C0049,81.81818181818181,18.181818181818183
C0125,C0051,50.0,50.0
C0125,C0052,100.0,0.0
C0125,C0053,100.0,0.0
C0125,C0054,50.0,50.0
C0125,C0055,100.0,0.0
C0125,C0056,85.71428571428571,14.285714285714286
C0125,C0057,50.0,50.0
C0125,C0058,91.66666666666667,8.333333333333334
C0125,C0061,85.71428571428571,14.285714285714286
C0125,C0062,37.5,62.5
C0125,C0063,60.0,40.0
C0125,C0064,100.0,0.0
C0125,C0065,71.42857142857143,28.571428571428573
C0125,C0067,75.0,25.0
C0125,C0068,50.0,50.0
C0125,C0070,64.28571428571429,35.714285714285715
C0125,C0072,0.0,100.0
C0125,C0073,71.42857142857143,28.571428571428573
C0125,C0074,100.0,0.0
C0125,C0075,0.0,100.0
C0125,C0078,28.571428571428573,71.42857142857143
C0125,C0079,0.0,100.0
C0125,C0080,0.0,100.0
C0125,C0081,100.0,0.0
C0125,C0082,0.0,100.0
C0125,C0083,0.0,100.0
C0125,C0084,100.0,0.0
C0125,C0085,66.66666666666667,33.333333333333336
C0125,C0086,0.0,100.0
C0125,C0087,100.0,0.0
C0125,C0089,0.0,100.0
C0125,C0093,75.0,25.0
C0125,C0096,100.0,0.0
C0125,C0097,71.42857142857143,28.571428571428573
C0125,C0098,70.0,30.0
C0125,C0103,50.0,50.0
C0125,C0104,100.0,0.0
C0125,C0105,83.33333333333333,16.666666666666668
C0125,C0107,100.0,0.0
C0125,C0108,28.571428571428573,71.42857142857143
C0125,C0109,75.0,25.0
C0125,C0110,100.0,0.0
C0125,C0111,100.0,0.0
C0125,C0112,50.0,50.0
C0125,C0114,50.0,50.0
C0125,C0115,80.0,20.0
C0125,C0116,0.0,100.0
C0125,C0117,58.62068965517241,41.37931034482759
C0125,C0118,64.28571428571429,35.714285714285715
C0125,C0119,66.66666666666667,33.333333333333336
C0125,C0120,80.0,20.0
C0125,C0121,50.0,50.0
C0125,C0122,100.0,0.0
C0125,C0123,100.0,0.0
C0125,C0124,88.88888888888889,11.11111111111111
C0125,C0125,100.0,0.0
C0125,C0126,33.333333333333336,66.66666666666667
C0125,C0129,55.55555555555556,44.44444444444444
C0125,C0130,50.0,50.0
C0125,C0131,50.0,50.0
C0125,C0132,60.0,40.0
C0125,C0133,56.25,43.75
C0125,C0134,25.0,75.0
C0125,C0135,75.0,25.0
C0125,C0137,62.5,37.5
